filename,start,desc,split
w90pbgcEqBY,20,"race car, auto racing",train
w92W1lVZQ-4,30,"playing violin, fiddle",train
w95mKpVEPRI,0,reversing beeps,train
w9CzhqYteS8,309,playing double bass,train
w9CzhqYteS8,323,playing double bass,train
w9K_AmeWhlo,59,fire crackling,train
w9K_AmeWhlo,71,fire crackling,train
w9LioOd1RLs,61,cricket chirping,train
w9LioOd1RLs,93,cricket chirping,train
w9QQef7E3lE,0,baltimore oriole calling,train
w9UaxalbRrU,2,"vehicle horn, car horn, honking",train
w9aij4oG56c,35,machine gun shooting,train
w9at_Mf8lKI,10,toilet flushing,train
w9d6trD2VKA,250,fireworks banging,train
w9evabrSrns,121,yodelling,train
w9hZlqTiL8o,31,playing glockenspiel,train
w9hZlqTiL8o,93,playing glockenspiel,train
w9j-w0JSi90,190,playing acoustic guitar,train
w9kc6d0VQP0,190,playing vibraphone,train
w9pUdof_vFc,14,wind chime,train
w9pUdof_vFc,30,wind chime,train
w9puACHlOm8,64,playing cymbal,train
w9reTpMED18,122,playing electronic organ,train
w9txDzpL3zw,16,people giggling,train
w9wfVOg6d1M,6,beat boxing,test
wA9UjXGEnQE,350,playing bagpipes,train
wA9p0TBQ7Zk,122,lions growling,train
wABHAnMfY38,34,playing double bass,train
wABHAnMfY38,71,playing double bass,train
wACSowC4ovQ,170,playing snare drum,train
wACn8_NhB1c,179,"electric shaver, electric razor shaving",train
wACn8_NhB1c,292,"electric shaver, electric razor shaving",train
wADUgrNWfZs,40,playing acoustic guitar,train
wAEQFX2JHtk,3,playing cornet,train
wANyZhFtvvM,380,chicken clucking,train
wARxA8vm_ws,50,ambulance siren,train
wASipjY_Vhs,218,playing banjo,train
wAUR5bMcIBA,0,playing glockenspiel,train
wAUTItdANRk,1,people screaming,train
wAaGexDCQLQ,20,police car (siren),train
wAjTUgaaUnw,32,playing tuning fork,train
wAjTUgaaUnw,66,playing tuning fork,train
wAkZdX1AUDY,30,"bird chirping, tweeting",train
wAmLw6Xs0t0,30,goose honking,train
wAtxow5TZ6I,30,playing accordion,train
wAvQXKd1DHU,0,playing vibraphone,train
wAvQXKd1DHU,66,playing vibraphone,train
wAwlDTa2PQs,110,"child speech, kid speaking",train
wB-IVAPEjsE,30,people shuffling,train
wB76f1k-qaA,30,"pigeon, dove cooing",train
wBBWSqPuO_Q,240,goose honking,train
wBEw8gy5wu0,30,female singing,train
wBHkpcnkF7I,50,people burping,train
wBIeuDP9WJE,5,people marching,train
wBIeuDP9WJE,79,people marching,train
wBLK4uwbo0c,30,playing electronic organ,train
wBM7ZjCgw14,316,arc welding,train
wBNwui4r-pQ,40,playing hammond organ,train
wBTzc_X5_Wk,2,"vehicle horn, car horn, honking",train
wBbAy0OhSy8,124,playing electric guitar,train
wBi0d-HOTp8,68,playing washboard,train
wBi0d-HOTp8,168,playing washboard,train
wBkngIqlgcM,85,playing cello,train
wBnRLl7fTSE,30,helicopter,train
wBzobD_bU2A,6,playing bongo,train
wBzsidpUx68,144,using sewing machines,train
wBzsidpUx68,157,using sewing machines,train
wC12DcjYoIc,10,playing cornet,train
wC1oLlfR62E,30,people farting,train
wCDZp-u_ryA,0,chicken crowing,train
wCFKy0sT6c0,12,frog croaking,train
wCHdfB2r9Nk,52,playing tabla,train
wCHdfB2r9Nk,203,playing tabla,train
wCHyjbFaHpk,195,playing table tennis,train
wCI9iRz6ijk,0,cat purring,train
wCQ1f3-d0wk,30,people hiccup,test
wCTvn9_fsqE,170,"playing marimba, xylophone",train
wCVqqYY58kg,20,playing bass guitar,train
wCW0ugeV63Y,210,playing bass guitar,train
wCYYXTnj8lY,29,beat boxing,train
wCZN3WcYs5o,175,cap gun shooting,train
wCZN3WcYs5o,275,cap gun shooting,train
wCeXioay_Us,30,printer printing,train
wCgUuYOCsTc,50,playing banjo,train
wCmGvHFijeo,163,scuba diving,train
wCmGvHFijeo,235,scuba diving,train
wCmUUeXfOP4,180,helicopter,train
wCowk_nGfK0,25,baby laughter,train
wCowk_nGfK0,58,baby laughter,train
wCunW8nYQlM,40,basketball bounce,train
wCyoqWr8QH8,87,coyote howling,train
wD7BAA3nW90,5,planing timber,train
wDDlGaJ-oHM,74,ice cracking,train
wDDlGaJ-oHM,130,ice cracking,train
wDE1b30zmJ8,433,woodpecker pecking tree,test
wDEtZASYs20,120,orchestra,train
wDJYf4A1dBA,0,chicken crowing,train
wDSbLQojweU,735,planing timber,train
wDX57RioHUY,100,fireworks banging,train
wDZEcCps6aw,93,cattle mooing,train
wDaGzZNOU1c,8,playing badminton,train
wDcPHVMHWDo,110,playing accordion,train
wDg2v3NuCoQ,75,hedge trimmer running,test
wDjiJLzz-T8,61,playing harpsichord,train
wDjiJLzz-T8,137,playing harpsichord,train
wDur7vYVxGo,69,playing squash,train
wDwJ1X8roOU,14,toilet flushing,train
wDxxLpNEDHY,20,playing harp,train
wE-PqX8yREk,40,people farting,train
wE-X1iqRyc0,30,playing drum kit,train
wE24gjf397M,140,"child speech, kid speaking",train
wE43hPw4kZA,70,"race car, auto racing",train
wE5wEbbgy5Y,10,"bee, wasp, etc. buzzing",train
wEC_X9-uBxY,40,playing accordion,train
wEDfcAH67Kc,26,singing bowl,train
wEMEFnMgO9k,239,underwater bubbling,train
wEMEFnMgO9k,254,underwater bubbling,train
wENqKLi3ivs,0,playing harmonica,train
wENqKLi3ivs,38,playing harmonica,train
wEOqAdKGzwg,23,skiing,train
wEP2cJmerPI,216,playing badminton,train
wEUes7vhZ8c,50,playing electronic organ,train
wEWYPXT89Yo,173,driving snowmobile,train
wEWYPXT89Yo,236,driving snowmobile,train
wEYYiL8wtm4,159,vacuum cleaner cleaning floors,train
wEYYiL8wtm4,226,vacuum cleaner cleaning floors,train
wEZZXtcPilw,32,playing didgeridoo,train
wEbJ-9cmSaE,3,playing cornet,train
wEbJ-9cmSaE,13,playing cornet,train
wEfHStYw4cM,82,fire crackling,train
wEfHStYw4cM,253,fire crackling,train
wEmkKKQMRjU,430,stream burbling,train
wEqUTlyvAJs,74,playing saxophone,train
wEssv0oo3sc,260,chainsawing trees,train
wEwNNfSXXtE,89,playing vibraphone,train
wEwNNfSXXtE,177,playing vibraphone,train
wExA89T9KHI,310,playing clarinet,train
wF58K0YTSO0,0,playing ukulele,train
wF58K0YTSO0,28,playing ukulele,train
wF7KvWwzNE0,180,playing drum kit,train
wFAPQHyGL9U,292,fire crackling,train
wFAPQHyGL9U,313,fire crackling,train
wFBc1EQSzVs,22,splashing water,train
wFFvOZkvsMc,20,playing harp,train
wFLo8O0HwXA,11,canary calling,train
wFLo8O0HwXA,28,canary calling,train
wFOgHXUWFFM,7,playing tuning fork,test
wFZeGxlLgr8,10,driving motorcycle,train
wFZkj2oWEwE,182,yodelling,train
wFa-kjbV_F4,217,eletric blender running,train
wFa3sa5ZKhc,45,playing bassoon,train
wFftnwMmMiA,40,turkey gobbling,train
wFmxQZ_9nL0,49,black capped chickadee calling,test
wFo5T4uEa-A,80,police car (siren),train
wFpdSJcLVX8,56,cat purring,train
wFpdSJcLVX8,72,cat purring,train
wFufUGtEx0c,25,playing sitar,train
wFufUGtEx0c,119,playing sitar,train
wFy9W1Jf5hU,440,basketball bounce,train
wG0g8LZB2zQ,30,playing hammond organ,train
wG1MwsgSdjE,43,cat growling,train
wG1MwsgSdjE,53,cat growling,train
wG9zdaYd_xs,121,missile launch,train
wGBYlR12XP0,0,people babbling,train
wGEcIUIFQT0,130,printer printing,train
wGFCz-P4Xf0,0,playing snare drum,train
wGGMxkcvqw4,30,people sniggering,train
wGILMQI4wxg,30,orchestra,train
wGJljLdNCag,5,cutting hair with electric trimmers,test
wGKBRgryatM,30,dog bow-wow,train
wGN8D6zCzi8,74,tap dancing,train
wGPuA-9Weic,30,car engine starting,train
wGT-g2CfQSQ,5,church bell ringing,train
wGT-g2CfQSQ,38,church bell ringing,train
wGTiyvfjDgk,91,playing snare drum,train
wGTiyvfjDgk,118,playing snare drum,train
wGa7T-bIwgQ,30,people sniggering,train
wGcq9cUby6A,44,tap dancing,test
wGeL9xZ5cJ8,200,"playing marimba, xylophone",train
wGfMl5TKo1U,0,playing clarinet,train
wGlymrLvxBM,64,typing on typewriter,train
wGlymrLvxBM,108,typing on typewriter,train
wGms6MZt-vU,40,people finger snapping,test
wGtswsA8fIQ,5,sheep bleating,train
wGyEQlTazjA,10,skateboarding,train
wGzoe-OYpTA,60,people burping,train
wH-IhrMzstM,113,canary calling,train
wH19MaeOK-I,50,whale calling,train
wH3W5YNwcWM,4,cattle mooing,train
wH3W5YNwcWM,10,cattle mooing,train
wH6164lVxP0,30,playing vibraphone,train
wH79CAnB9Vw,83,basketball bounce,train
wHJ1F3V9Dh0,0,playing ukulele,train
wHJ1F3V9Dh0,11,playing ukulele,train
wHK9F3VNHJs,69,goose honking,train
wHNA0PAs7Qo,4,playing vibraphone,train
wHNA0PAs7Qo,37,playing vibraphone,train
wHWMn0UJg1Q,95,playing guiro,train
wHXxUKGqMN4,70,playing cymbal,train
wHY8C2eMucs,12,chicken crowing,train
wHZHzFObjaI,30,"engine accelerating, revving, vroom",train
wHdPkjlBfJg,80,"race car, auto racing",train
wHeyaPumMRU,106,canary calling,train
wHeyaPumMRU,116,canary calling,train
wHl6bs0wNkI,390,driving buses,train
wHm9b8b8suI,42,volcano explosion,train
wHm9b8b8suI,53,volcano explosion,train
wHoSILEMkVg,30,playing hammond organ,train
wHpJdVDbiow,31,francolin calling,train
wHpJdVDbiow,43,francolin calling,train
wHpoVpB1l8Q,30,playing clarinet,train
wHpuD3kc3l4,140,playing bass drum,train
wHw2tlml944,30,playing acoustic guitar,train
wHwkH4TW4WA,20,dog barking,train
wHzDx974woY,250,playing clarinet,train
wI4Q65KhUys,449,playing harpsichord,train
wI4Q65KhUys,535,playing harpsichord,train
wI6zZeKToxk,38,singing bowl,train
wIF8HNNvDYg,238,rope skipping,train
wIJDpwQFliE,79,car engine knocking,train
wIPd1o-4abM,13,pheasant crowing,train
wIPd1o-4abM,36,pheasant crowing,train
wIXFkEFNn8c,30,playing clarinet,train
wIcclJg-mUY,30,playing bass guitar,train
wIjLa4arCQA,725,scuba diving,train
wIlj8q77G4M,101,whale calling,train
wIpuI20bI04,90,people crowd,train
wIsc5UPaUzY,30,"vehicle horn, car horn, honking",train
wIscY4HkOv8,0,dog barking,train
wIwML67Co7E,80,playing piano,train
wJ2gkSlGpQY,15,playing glockenspiel,train
wJ2gkSlGpQY,25,playing glockenspiel,train
wJ4_U2eRue0,110,"playing marimba, xylophone",train
wJ5gVJJ9R3s,0,"playing steel guitar, slide guitar",train
wJ5gVJJ9R3s,10,"playing steel guitar, slide guitar",train
wJ5roW2YA_s,570,eating with cutlery,train
wJ6NeHlpOkg,0,playing tabla,train
wJ6NeHlpOkg,29,playing tabla,train
wJ8EYVLdUMw,137,playing tabla,train
wJEBpNJE0tA,15,fire truck siren,train
wJGVljVmJ1E,30,police car (siren),train
wJGoAzpEpLw,22,playing darts,train
wJLYLmp38eQ,10,lions growling,train
wJM-klbOG9E,20,toilet flushing,train
wJN7JP_3ORw,187,playing bassoon,train
wJNcyEZT1dc,45,playing bongo,train
wJNcyEZT1dc,131,playing bongo,train
wJO5dW88iFE,440,playing saxophone,train
wJOPDRm5F5M,256,snake rattling,train
wJOPDRm5F5M,350,snake rattling,train
wJ_fbYaS84s,10,pheasant crowing,train
wJa6aGi28YY,220,playing saxophone,train
wJbieaxf45U,30,ambulance siren,train
wJm9rIImh6o,30,driving buses,train
wJm_bWiV_fQ,64,playing bongo,train
wJm_bWiV_fQ,74,playing bongo,train
wJo-a3EQo0w,140,sloshing water,train
wJqve-65MZY,29,baby crying,train
wJyH_xjdp_M,60,playing harp,train
wK2xRjE4504,32,scuba diving,train
wK2xRjE4504,358,scuba diving,train
wK6HEsWJkJk,30,"engine accelerating, revving, vroom",train
wK8PTwRTCzs,30,baby crying,train
wKBGkjivEz8,18,baby laughter,train
wKBGkjivEz8,52,baby laughter,train
wKD_0BTqOFo,106,wood thrush calling,train
wKMnausIyzM,30,dog whimpering,test
wKNileNSdt8,30,people running,train
wKTXvmnNBmI,154,playing harp,train
wKVlEAt1uvM,197,writing on blackboard with chalk,test
wKamLy0WILA,10,chicken clucking,train
wKeBm_Lsh2Y,19,playing shofar,train
wKeBm_Lsh2Y,54,playing shofar,train
wKm9hapNoLs,172,rope skipping,train
wKqreABh2NA,22,mouse pattering,train
wKreu0SY7zM,30,people whistling,train
wKvTE7MmPHs,31,"pigeon, dove cooing",test
wKwHvMMsjOU,11,baby crying,train
wKxBsikHUZg,9,canary calling,train
wKxBsikHUZg,23,canary calling,train
wL55gLwL_dY,20,driving motorcycle,train
wL8PZWhtQcY,34,dog growling,train
wLAXfkK-DPg,5,playing sitar,train
wLEmmpaLdgw,90,"child speech, kid speaking",train
wLFZKRg26c0,25,singing bowl,train
wLFyfi4kqx4,535,playing accordion,train
wLOeD4-OZqU,14,playing mandolin,train
wLOeD4-OZqU,92,playing mandolin,train
wLRYGx2L1lM,30,"pigeon, dove cooing",train
wLYSKfnv4kA,460,"subway, metro, underground",train
wLa4phHPvn4,190,printer printing,train
wLgujVXReJc,30,playing cymbal,train
wLlCJNaNb_E,344,playing squash,train
wLo2Z-FC3Hg,0,fireworks banging,train
wLoHUpt1klc,120,playing accordion,train
wLsPZs9cWrs,40,playing electric guitar,train
wLtZroXiIjc,0,driving buses,train
wLynd4w55lE,26,civil defense siren,train
wM-70mRduxY,8,playing badminton,train
wM43fi7WP3c,30,"pigeon, dove cooing",train
wM9UMHourhM,164,playing glockenspiel,test
wMDyqicqb-k,530,"race car, auto racing",train
wMJb6IlnS5E,30,playing bass drum,train
wMJf7LF7Ifk,555,ripping paper,train
wMLgi-rb6UM,0,playing steelpan,test
wMPaUCOKxiU,47,cuckoo bird calling,train
wMQ6kte7_Wc,30,"pigeon, dove cooing",train
wM_fMLv_Q9o,11,"playing steel guitar, slide guitar",train
wM_fMLv_Q9o,78,"playing steel guitar, slide guitar",train
wM_sVal31Ag,110,chicken clucking,train
wMcqJSVevIw,0,cat purring,train
wMe-ttcfLeY,20,playing clarinet,train
wMlEQauOaN0,50,train horning,train
wMquwKJcVr4,249,playing harpsichord,train
wMrTj_HcCRM,104,fire crackling,train
wMrTj_HcCRM,268,fire crackling,train
wMzyu04HD1g,447,pheasant crowing,train
wMzyu04HD1g,500,pheasant crowing,train
wN2EqYf6eys,30,playing drum kit,train
wN6e60lKtjM,101,tap dancing,train
wN8njAEiSCY,100,driving motorcycle,train
wN95oZWw380,84,playing harp,train
wNJbub_sdaI,0,playing ukulele,train
wNJbub_sdaI,16,playing ukulele,train
wNQSEWur5tg,22,playing sitar,train
wNQSEWur5tg,235,playing sitar,train
wNSg5C2a0bs,40,machine gun shooting,train
wNVbsedH2xQ,250,driving motorcycle,train
wNVirGbSbnU,0,"fly, housefly buzzing",train
wNZ5thZM7XU,20,toilet flushing,train
wNclWCOg2dk,83,playing volleyball,train
wNcse5LxzU4,60,chainsawing trees,train
wNczVtrEh5A,40,"child speech, kid speaking",train
wNjx9kE7LVY,90,playing trumpet,train
wNoqvD6ESGU,137,lip smacking,train
wNr80AXGr3A,40,people babbling,train
wNy4c8YQPpQ,90,playing gong,train
wNy4c8YQPpQ,170,playing gong,train
wO-g4MwVZM0,12,"cattle, bovinae cowbell",train
wO-g4MwVZM0,64,"cattle, bovinae cowbell",train
wO0PJdsELf0,130,playing banjo,train
wO2jTgkU45A,30,duck quacking,train
wO3KxZ_qzwQ,230,playing saxophone,train
wO9kYVdDMTI,8,wind chime,train
wOAsuvN6qI0,80,playing bass guitar,train
wOCTTcBmU58,7,frog croaking,train
wOCTTcBmU58,89,frog croaking,train
wOE_TCdonok,0,ambulance siren,train
wOF0g0zirdQ,40,playing bass guitar,train
wOGH8R1dWAc,2,cat purring,train
wOGH8R1dWAc,15,cat purring,train
wOOgHa9i7sk,10,ocean burbling,train
wOSb3s3M5v0,40,driving motorcycle,train
wOTbzIspv04,10,train horning,train
wOX76HirZ3s,27,mynah bird singing,train
wOX76HirZ3s,48,mynah bird singing,train
wOXHavOZla4,228,crow cawing,train
wOY76WxdRbg,1,playing timpani,train
wOY76WxdRbg,160,playing timpani,train
wOYLWY6UCu8,262,playing ukulele,train
wOcuBJppnuk,43,electric grinder grinding,train
wOcuBJppnuk,79,electric grinder grinding,train
wOdSj5VdRSM,279,playing french horn,train
wOh_ugbRvvk,147,lighting firecrackers,train
wOjtFcAZz9I,77,playing table tennis,train
wOnNmp0ojow,10,fireworks banging,train
wOnkZ-Rj3Mg,20,playing flute,train
wOnpKgL-NUQ,84,playing electronic organ,train
wOrQvR91zq0,221,people sneezing,train
wOwV2Gtn4lg,245,bowling impact,train
wOxFO8TkvnU,47,sliding door,train
wOywPOK8xV8,19,fire truck siren,train
wOywPOK8xV8,37,fire truck siren,train
wOzgCyoi9l8,6,gibbon howling,test
wP0jaQ2PgBU,270,playing banjo,train
wP5YJ4XrkFs,210,"electric shaver, electric razor shaving",train
wPH5obPgnY8,23,pheasant crowing,train
wPLUXOwE3iM,40,cell phone buzzing,test
wPQ0v6LnXtU,0,"donkey, ass braying",train
wPQ0v6LnXtU,50,"donkey, ass braying",train
wPSIlb578ss,190,splashing water,train
wPUzOZouREo,110,baby laughter,train
wPWx8Is1zr4,31,cell phone buzzing,train
wPk3Hla0k_Y,119,"playing steel guitar, slide guitar",train
wPksNmkGcPo,140,playing timbales,train
wPoFLWcM190,150,playing french horn,train
wPoFLWcM190,271,playing french horn,train
wPoeFpD3gUQ,358,ripping paper,test
wPtHw-bF2Ao,18,cat purring,train
wPtHw-bF2Ao,30,cat purring,train
wPyZ1g2M9qI,120,plastic bottle crushing,train
wQ1mx3SEmo8,88,mynah bird singing,train
wQ9B-DvT1zE,2,machine gun shooting,train
wQEkiK2E1kc,0,underwater bubbling,train
wQJg8L75D78,0,cap gun shooting,train
wQQAw_CXSso,0,baby laughter,train
wQRT54mx_7c,38,missile launch,train
wQZZY-o6ZSs,26,rope skipping,train
wQZZY-o6ZSs,40,rope skipping,train
wQoPI5zjCxQ,4,lions growling,train
wQqX-XhMcB0,230,playing snare drum,train
wQvGHCTao4w,10,"engine accelerating, revving, vroom",train
wQyfDbVCqXc,30,"motorboat, speedboat acceleration",train
wR0xRiRcBrs,111,playing table tennis,train
wR8YJ4TyJTI,20,people shuffling,train
wR9dtTlRX3E,293,playing table tennis,train
wR9dtTlRX3E,547,playing table tennis,train
wRE6vY_2-r0,80,fireworks banging,train
wREq_hI1kY8,95,playing electronic organ,train
wRJLnubCNLA,152,frog croaking,train
wRLF_Ru5CL4,0,goose honking,train
wRNp0nbylVA,2,playing timpani,train
wRNp0nbylVA,71,playing timpani,train
wRQgIEc4Ce4,872,shot football,train
wRRL8BZiQJo,70,"bird chirping, tweeting",train
wRSvDP-INIc,244,wood thrush calling,train
wRSvDP-INIc,365,wood thrush calling,train
wRZErFGs2PE,30,people hiccup,train
wRaKBF9YnvE,2,people whistling,train
wRobtQQimf8,30,chainsawing trees,train
wRte2s5hmD4,30,people cheering,train
wRuqFju8VFU,91,elk bugling,train
wRylO0lTrHE,30,playing electronic organ,train
wS0HCRMbRRA,351,skiing,train
wS2aD0ihJ18,0,splashing water,train
wSDDMw0U1L8,579,playing squash,train
wSGFuuGB7rc,48,firing muskets,train
wSGFuuGB7rc,185,firing muskets,train
wSLijNnTJcs,30,playing drum kit,train
wSYatwfiWCk,469,basketball bounce,train
wSYzCTR8NTo,40,cattle mooing,train
wSak1VOISQg,40,driving motorcycle,train
wSdjlAkz1i8,90,helicopter,train
wSeFslF918w,8,fire truck siren,train
wSgunUW2YGU,160,cat purring,train
wStH4iNqRpA,315,playing bongo,train
wStH4iNqRpA,331,playing bongo,train
wT0u6wy0FiE,40,"race car, auto racing",train
wT1rvz3MGXg,20,"playing violin, fiddle",train
wT3-ZjO9jC0,133,playing bassoon,train
wT3bzOjcgE4,365,playing cello,train
wT6_2UOqfE0,119,playing ukulele,train
wTAZHeBAK10,253,playing sitar,train
wTAZHeBAK10,273,playing sitar,train
wTDkW-KlThs,21,reversing beeps,train
wTJ2kOlYqno,13,car engine knocking,train
wTJ2kOlYqno,32,car engine knocking,train
wTJZFO7E4Lk,17,fire truck siren,train
wTM4xppuvlQ,42,warbler chirping,train
wTM4xppuvlQ,54,warbler chirping,train
wTOSS0cx50s,170,people running,test
wTSmWeiLP9M,45,playing erhu,train
wTUncKFUi5w,9,tractor digging,train
wTWdMuKs37o,40,"engine accelerating, revving, vroom",train
wTaCzbYzEyg,0,playing flute,train
wTaEoBZ45fg,32,"vehicle horn, car horn, honking",train
wTduj6YOVuU,10,baby laughter,test
wTj26nCp_44,0,pheasant crowing,train
wTl8mnJ99_4,0,playing saxophone,train
wTpjHREs0PE,80,playing clarinet,train
wTye1Ody-m8,27,people eating apple,train
wTzlzSTOhok,50,"child speech, kid speaking",train
wU1gbC1fIK4,0,"child speech, kid speaking",train
wU2-za87IdQ,2,people marching,train
wU2-za87IdQ,36,people marching,train
wU3R6er6IzI,33,skiing,train
wU4DgHHwVCc,11,baby laughter,train
wU4DgHHwVCc,62,baby laughter,train
wU58MlORo-c,60,playing tabla,train
wU5ARhyIZ6k,94,spraying water,train
wU6nSWjK-1s,400,orchestra,train
wU7b0J_62TI,20,cap gun shooting,train
wU9K_e-V2fo,150,toilet flushing,train
wUD4Mfpxz7A,70,machine gun shooting,train
wUE7IA__NZM,30,"playing marimba, xylophone",train
wUFM6bAHw3s,11,elk bugling,train
wUJW48s0dhU,104,airplane flyby,train
wULpNhY45jg,20,playing piano,train
wUUj2qhx0-o,43,cuckoo bird calling,train
wUUj2qhx0-o,154,cuckoo bird calling,train
wUY4eWJt17w,30,car engine knocking,train
wUZNw2dJKuU,131,playing washboard,train
wUd00HlWM7k,0,playing clarinet,train
wUd00HlWM7k,12,playing clarinet,train
wUhLUhbqXTk,30,playing cymbal,train
wUm6JqXm0BA,30,playing banjo,train
wUppVXp_tk8,40,playing banjo,train
wUsxkfYPABg,470,playing piano,train
wUtmE0MYhlQ,140,car engine starting,train
wUwsmtT7JfY,10,baltimore oriole calling,train
wUxK2lsb7Fs,8,scuba diving,train
wUxK2lsb7Fs,47,scuba diving,train
wV1HVrylw0w,307,playing mandolin,train
wVCbjhnROa8,11,singing bowl,train
wVEoUQKsE1k,120,"child speech, kid speaking",train
wVJ-S2zYxug,40,playing drum kit,train
wVJz6deA1b4,170,playing bass guitar,train
wVK0m7FDkGs,107,otter growling,test
wVVBhbrnj9s,40,people sobbing,test
wVdKR4E3zLQ,769,playing sitar,train
wVdKR4E3zLQ,826,playing sitar,train
wVdPjLxEJnM,131,playing gong,train
wVdPjLxEJnM,182,playing gong,train
wVfNEnXrS0A,93,people marching,train
wVfNEnXrS0A,155,people marching,train
wVfsyUQW3bs,31,playing didgeridoo,train
wVnU0Z5-qic,0,people crowd,train
wVoGBdh8f1Y,60,typing on computer keyboard,train
wVpeJiXbrBk,20,lawn mowing,train
wVuG3imDmLU,338,metronome,test
wVuyurApkys,30,goose honking,train
